question_id,image_required,reason,old_template,title
6703,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Linear Momentum - Medium scenario 15
6704,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Torque - Medium scenario 16
6707,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Forces - Medium scenario 19
6708,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Free Body Diagrams - Medium scenario 20
6709,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Kinetic Energy - Medium scenario 21
6710,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Conservation of Energy - Medium scenario 22
6711,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Linear Momentum - Medium scenario 23
6712,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Physics 1 - Torque - Medium scenario 24
6727,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Materials Science 2 - Exercise Analysis - Easy scenario 7
6728,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Materials Science 2 - Choosing the Appropriate Method - Easy scenario 8
6729,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Scenario-Based Application - Medium scenario 9
6739,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Exercise Analysis - Medium scenario 19
6740,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Choosing the Appropriate Method - Medium scenario 20
6741,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Scenario-Based Application - Medium scenario 21
6751,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Exercise Analysis - Hard scenario 31
6752,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Materials Science 2 - Choosing the Appropriate Method - Hard scenario 32
6753,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Basic Terminology - Easy scenario 1
6754,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Core Principles - Easy scenario 2
6755,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Goals and Use Cases - Easy scenario 3
6756,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Core Models - Easy scenario 4
6757,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Workflow Stages - Easy scenario 5
6758,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Assumptions and Limitations - Easy scenario 6
6759,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Exercise Analysis - Easy scenario 7
6760,False,removed_empty_or_unsupported_visual_template,cad_object,Computer-Aided Graphics - Choosing the Appropriate Method - Easy scenario 8
6761,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Scenario-Based Application - Medium scenario 9
6762,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Correctness Checking - Medium scenario 10
6763,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Comparing Alternatives - Medium scenario 11
6764,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Common Mistakes and Edge Cases - Medium scenario 12
6765,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Basic Terminology - Medium scenario 13
6766,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Core Principles - Medium scenario 14
6767,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Goals and Use Cases - Medium scenario 15
6768,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Core Models - Medium scenario 16
6769,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Workflow Stages - Medium scenario 17
6770,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Assumptions and Limitations - Medium scenario 18
6771,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Exercise Analysis - Medium scenario 19
6772,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Choosing the Appropriate Method - Medium scenario 20
6773,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Scenario-Based Application - Medium scenario 21
6774,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Correctness Checking - Medium scenario 22
6775,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Comparing Alternatives - Medium scenario 23
6776,False,removed_empty_geometry_template_v4,cad_object,Computer-Aided Graphics - Common Mistakes and Edge Cases - Medium scenario 24
6777,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Basic Terminology - Hard scenario 25
6778,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Core Principles - Hard scenario 26
6779,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Goals and Use Cases - Hard scenario 27
6780,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Core Models - Hard scenario 28
6781,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Workflow Stages - Hard scenario 29
6782,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Assumptions and Limitations - Hard scenario 30
6783,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Exercise Analysis - Hard scenario 31
6784,False,removed_empty_geometry_template_v4,triangle,Computer-Aided Graphics - Choosing the Appropriate Method - Hard scenario 32
6788,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 2 - Core Models - Easy scenario 4
6789,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 2 - Workflow Stages - Easy scenario 5
6790,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Physics 2 - Assumptions and Limitations - Easy scenario 6
6800,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - Core Models - Medium scenario 16
6801,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - Workflow Stages - Medium scenario 17
6802,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Physics 2 - Assumptions and Limitations - Medium scenario 18
6817,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Dynamics - Free Body Diagrams - Easy scenario 1
6820,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Dynamics - Strain - Easy scenario 4
6823,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Dynamics - Assumptions - Easy scenario 7
6824,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Dynamics - Safety Factors - Easy scenario 8
6849,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Robotics - Inputs - Easy scenario 1
6853,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Robotics - Components - Easy scenario 5
6854,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Introduction to Robotics - Behavior - Easy scenario 6
6873,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Inputs - Hard scenario 25
6874,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Outputs - Hard scenario 26
6875,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Time Domain - Hard scenario 27
6876,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Frequency Domain - Hard scenario 28
6877,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Components - Hard scenario 29
6878,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Behavior - Hard scenario 30
6879,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Feedback - Hard scenario 31
6880,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Introduction to Robotics - Testing - Hard scenario 32
6881,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Thermodynamics - Free Body Diagrams - Easy scenario 1
6884,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Thermodynamics - Strain - Easy scenario 4
6887,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Thermodynamics - Assumptions - Easy scenario 7
6888,False,theory_or_conceptual_question_without_explicit_visual_components,generic_data,Thermodynamics - Safety Factors - Easy scenario 8
6889,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Thermodynamics - Free Body Diagrams - Medium scenario 9
6892,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Thermodynamics - Strain - Medium scenario 12
6895,False,removed_data_only_or_non_structural_visual_v5,givens_only_from_explicit_question_data,Thermodynamics - Assumptions - Medium scenario 15
