id,user_id,course_id,topic_id,subtopic_id,session_type,status,total_questions,answered_count,correct_count,earned_score,total_max_score,started_at,completed_at,created_at,updated_at
729,188,229,3413,,mixed,completed,7,7,4,7,10,"""2026-06-11T14:54:12.000Z""","""2026-06-11T15:10:12.000Z""","""2026-06-11T14:54:12.000Z""","""2026-06-11T15:10:12.000Z"""
730,188,22,262,,mistakes,completed,10,10,6,14,21,"""2026-05-19T11:59:26.000Z""","""2026-05-19T12:10:26.000Z""","""2026-05-19T11:59:26.000Z""","""2026-05-19T12:10:26.000Z"""
731,188,98,1313,,weak_area,completed,9,9,8,18,20,"""2026-04-28T19:47:36.000Z""","""2026-04-28T20:06:36.000Z""","""2026-04-28T19:47:36.000Z""","""2026-04-28T20:06:36.000Z"""
732,188,229,3413,,weak_area,completed,9,9,3,5,16,"""2026-05-05T08:37:09.000Z""","""2026-05-05T08:50:09.000Z""","""2026-05-05T08:37:09.000Z""","""2026-05-05T08:50:09.000Z"""
733,189,104,1421,,mistakes,completed,6,6,5,8,11,"""2026-05-30T10:12:04.000Z""","""2026-05-30T10:26:04.000Z""","""2026-05-30T10:12:04.000Z""","""2026-05-30T10:26:04.000Z"""
734,189,104,1409,,mixed,completed,10,10,7,13,20,"""2026-05-31T10:29:39.000Z""","""2026-05-31T10:46:39.000Z""","""2026-05-31T10:29:39.000Z""","""2026-05-31T10:46:39.000Z"""
735,189,104,1413,,weak_area,completed,6,6,2,4,14,"""2026-06-01T20:36:19.000Z""","""2026-06-01T20:47:19.000Z""","""2026-06-01T20:36:19.000Z""","""2026-06-01T20:47:19.000Z"""
736,189,238,3557,,topic,completed,9,9,4,6,19,"""2026-06-03T18:04:17.000Z""","""2026-06-03T18:15:17.000Z""","""2026-06-03T18:04:17.000Z""","""2026-06-03T18:15:17.000Z"""
737,190,38,448,,mistakes,completed,6,6,1,2,14,"""2026-05-10T20:56:11.000Z""","""2026-05-10T21:09:11.000Z""","""2026-05-10T20:56:11.000Z""","""2026-05-10T21:09:11.000Z"""
738,190,220,3265,,mistakes,completed,10,10,6,9,18,"""2026-06-11T19:34:15.000Z""","""2026-06-11T19:46:15.000Z""","""2026-06-11T19:34:15.000Z""","""2026-06-11T19:46:15.000Z"""
739,190,130,1833,,mixed,completed,8,8,3,4,12,"""2026-05-25T21:18:22.000Z""","""2026-05-25T21:38:22.000Z""","""2026-05-25T21:18:22.000Z""","""2026-05-25T21:38:22.000Z"""
740,190,157,2265,,mixed,completed,7,7,3,5,13,"""2026-05-17T11:54:32.000Z""","""2026-05-17T12:19:32.000Z""","""2026-05-17T11:54:32.000Z""","""2026-05-17T12:19:32.000Z"""
741,190,100,1353,,weak_area,completed,7,7,1,2,14,"""2026-05-23T21:30:03.000Z""","""2026-05-23T21:46:03.000Z""","""2026-05-23T21:30:03.000Z""","""2026-05-23T21:46:03.000Z"""
742,190,27,322,,mixed,completed,10,10,2,5,19,"""2026-05-28T18:05:28.000Z""","""2026-05-28T18:29:28.000Z""","""2026-05-28T18:05:28.000Z""","""2026-05-28T18:29:28.000Z"""
743,191,69,853,,topic,completed,8,8,1,2,17,"""2026-06-12T07:43:57.000Z""","""2026-06-12T08:02:57.000Z""","""2026-06-12T07:43:57.000Z""","""2026-06-12T08:02:57.000Z"""
744,191,70,865,,topic,completed,6,6,3,5,10,"""2026-05-16T13:08:52.000Z""","""2026-05-16T13:17:52.000Z""","""2026-05-16T13:08:52.000Z""","""2026-05-16T13:17:52.000Z"""
745,191,69,849,,mixed,completed,8,8,5,9,16,"""2026-05-31T09:43:00.000Z""","""2026-05-31T09:58:00.000Z""","""2026-05-31T09:43:00.000Z""","""2026-05-31T09:58:00.000Z"""
746,191,191,2809,,mistakes,completed,9,9,4,8,19,"""2026-06-08T15:33:45.000Z""","""2026-06-08T15:49:45.000Z""","""2026-06-08T15:33:45.000Z""","""2026-06-08T15:49:45.000Z"""
747,191,70,865,,mixed,completed,6,6,2,3,11,"""2026-05-27T09:13:12.000Z""","""2026-05-27T09:32:12.000Z""","""2026-05-27T09:13:12.000Z""","""2026-05-27T09:32:12.000Z"""
748,192,129,1813,,topic,completed,6,6,4,7,12,"""2026-05-22T17:43:12.000Z""","""2026-05-22T18:05:12.000Z""","""2026-05-22T17:43:12.000Z""","""2026-05-22T18:05:12.000Z"""
749,192,66,801,,weak_area,completed,8,8,6,12,15,"""2026-05-27T20:06:33.000Z""","""2026-05-27T20:19:33.000Z""","""2026-05-27T20:06:33.000Z""","""2026-05-27T20:19:33.000Z"""
750,192,238,3557,,topic,completed,10,10,9,16,17,"""2026-05-05T11:14:02.000Z""","""2026-05-05T11:39:02.000Z""","""2026-05-05T11:14:02.000Z""","""2026-05-05T11:39:02.000Z"""
751,192,131,1849,,weak_area,completed,6,6,5,8,9,"""2026-06-08T19:50:38.000Z""","""2026-06-08T20:00:38.000Z""","""2026-06-08T19:50:38.000Z""","""2026-06-08T20:00:38.000Z"""
752,192,236,3525,,weak_area,completed,8,8,6,11,14,"""2026-06-03T19:15:45.000Z""","""2026-06-03T19:40:45.000Z""","""2026-06-03T19:15:45.000Z""","""2026-06-03T19:40:45.000Z"""
753,193,20,229,,weak_area,completed,10,10,8,16,19,"""2026-05-08T07:49:58.000Z""","""2026-05-08T08:08:58.000Z""","""2026-05-08T07:49:58.000Z""","""2026-05-08T08:08:58.000Z"""
754,193,20,235,,mixed,completed,9,9,8,15,17,"""2026-05-15T19:00:43.000Z""","""2026-05-15T19:08:43.000Z""","""2026-05-15T19:00:43.000Z""","""2026-05-15T19:08:43.000Z"""
755,193,2,13,,topic,completed,7,7,5,9,13,"""2026-05-20T17:43:43.000Z""","""2026-05-20T18:04:43.000Z""","""2026-05-20T17:43:43.000Z""","""2026-05-20T18:04:43.000Z"""
756,193,7,76,,mistakes,completed,8,8,4,8,15,"""2026-05-17T15:50:52.000Z""","""2026-05-17T16:06:52.000Z""","""2026-05-17T15:50:52.000Z""","""2026-05-17T16:06:52.000Z"""
757,193,20,238,,weak_area,completed,6,6,5,9,12,"""2026-05-29T14:15:46.000Z""","""2026-05-29T14:33:46.000Z""","""2026-05-29T14:15:46.000Z""","""2026-05-29T14:33:46.000Z"""
758,193,20,238,,weak_area,completed,7,7,4,10,15,"""2026-05-23T16:01:19.000Z""","""2026-05-23T16:14:19.000Z""","""2026-05-23T16:01:19.000Z""","""2026-05-23T16:14:19.000Z"""
759,194,29,340,,mistakes,completed,6,6,5,9,11,"""2026-06-02T18:20:20.000Z""","""2026-06-02T18:38:20.000Z""","""2026-06-02T18:20:20.000Z""","""2026-06-02T18:38:20.000Z"""
760,194,29,346,,topic,completed,7,7,3,6,14,"""2026-06-03T09:41:15.000Z""","""2026-06-03T09:57:15.000Z""","""2026-06-03T09:41:15.000Z""","""2026-06-03T09:57:15.000Z"""
761,194,2,13,,mistakes,completed,6,6,4,6,9,"""2026-06-04T08:52:59.000Z""","""2026-06-04T09:17:59.000Z""","""2026-06-04T08:52:59.000Z""","""2026-06-04T09:17:59.000Z"""
762,194,2,16,,topic,completed,10,10,9,16,19,"""2026-04-28T11:52:46.000Z""","""2026-04-28T12:09:46.000Z""","""2026-04-28T11:52:46.000Z""","""2026-04-28T12:09:46.000Z"""
763,194,2,13,,mistakes,completed,6,6,4,8,12,"""2026-05-19T12:25:53.000Z""","""2026-05-19T12:39:53.000Z""","""2026-05-19T12:25:53.000Z""","""2026-05-19T12:39:53.000Z"""
764,195,70,877,,mistakes,completed,8,8,4,6,14,"""2026-06-14T15:07:44.000Z""","""2026-06-14T15:24:44.000Z""","""2026-06-14T15:07:44.000Z""","""2026-06-14T15:24:44.000Z"""
765,195,82,1061,,weak_area,completed,6,6,5,8,11,"""2026-06-15T20:06:50.000Z""","""2026-06-15T20:16:50.000Z""","""2026-06-15T20:06:50.000Z""","""2026-06-15T20:16:50.000Z"""
766,195,70,869,,weak_area,completed,10,10,5,8,17,"""2026-06-04T19:03:15.000Z""","""2026-06-04T19:24:15.000Z""","""2026-06-04T19:03:15.000Z""","""2026-06-04T19:24:15.000Z"""
767,195,5,52,,mixed,completed,8,8,3,6,16,"""2026-06-07T20:28:14.000Z""","""2026-06-07T20:38:14.000Z""","""2026-06-07T20:28:14.000Z""","""2026-06-07T20:38:14.000Z"""
768,195,82,1065,,mixed,completed,8,8,1,2,17,"""2026-05-27T17:53:39.000Z""","""2026-05-27T18:06:39.000Z""","""2026-05-27T17:53:39.000Z""","""2026-05-27T18:06:39.000Z"""
769,195,5,58,,mistakes,completed,7,7,1,2,15,"""2026-05-12T21:24:27.000Z""","""2026-05-12T21:40:27.000Z""","""2026-05-12T21:24:27.000Z""","""2026-05-12T21:40:27.000Z"""
770,196,79,1017,,mistakes,completed,6,6,5,7,9,"""2026-06-01T20:42:41.000Z""","""2026-06-01T20:57:41.000Z""","""2026-06-01T20:42:41.000Z""","""2026-06-01T20:57:41.000Z"""
771,196,236,3521,,topic,completed,9,9,8,11,13,"""2026-04-30T16:06:54.000Z""","""2026-04-30T16:29:54.000Z""","""2026-04-30T16:06:54.000Z""","""2026-04-30T16:29:54.000Z"""
772,196,234,3493,,mistakes,completed,6,6,6,8,8,"""2026-04-28T12:25:47.000Z""","""2026-04-28T12:50:47.000Z""","""2026-04-28T12:25:47.000Z""","""2026-04-28T12:50:47.000Z"""
773,196,154,2209,,mistakes,completed,9,9,7,15,20,"""2026-04-29T17:21:55.000Z""","""2026-04-29T17:41:55.000Z""","""2026-04-29T17:21:55.000Z""","""2026-04-29T17:41:55.000Z"""
774,196,154,2217,,mistakes,completed,9,9,8,14,17,"""2026-05-06T15:00:14.000Z""","""2026-05-06T15:12:14.000Z""","""2026-05-06T15:00:14.000Z""","""2026-05-06T15:12:14.000Z"""
775,196,137,1945,,mistakes,completed,6,6,6,13,13,"""2026-06-07T19:28:30.000Z""","""2026-06-07T19:47:30.000Z""","""2026-06-07T19:28:30.000Z""","""2026-06-07T19:47:30.000Z"""
776,197,47,562,,topic,completed,9,9,7,14,20,"""2026-05-26T17:25:50.000Z""","""2026-05-26T17:33:50.000Z""","""2026-05-26T17:25:50.000Z""","""2026-05-26T17:33:50.000Z"""
777,197,167,2425,,weak_area,completed,7,7,5,8,11,"""2026-05-27T21:09:45.000Z""","""2026-05-27T21:25:45.000Z""","""2026-05-27T21:09:45.000Z""","""2026-05-27T21:25:45.000Z"""
778,197,52,622,,mixed,completed,8,8,7,16,18,"""2026-05-28T14:56:46.000Z""","""2026-05-28T15:10:46.000Z""","""2026-05-28T14:56:46.000Z""","""2026-05-28T15:10:46.000Z"""
779,197,175,2549,,mistakes,completed,6,6,5,10,13,"""2026-06-02T18:17:31.000Z""","""2026-06-02T18:30:31.000Z""","""2026-06-02T18:17:31.000Z""","""2026-06-02T18:30:31.000Z"""
780,198,171,2481,,mistakes,completed,7,7,1,1,14,"""2026-06-04T07:57:47.000Z""","""2026-06-04T08:12:47.000Z""","""2026-06-04T07:57:47.000Z""","""2026-06-04T08:12:47.000Z"""
781,198,154,2217,,weak_area,completed,7,7,6,13,14,"""2026-06-05T09:33:08.000Z""","""2026-06-05T09:58:08.000Z""","""2026-06-05T09:33:08.000Z""","""2026-06-05T09:58:08.000Z"""
782,198,53,625,,topic,completed,9,9,2,3,17,"""2026-06-06T18:30:50.000Z""","""2026-06-06T18:49:50.000Z""","""2026-06-06T18:30:50.000Z""","""2026-06-06T18:49:50.000Z"""
783,198,159,2289,,weak_area,completed,9,9,1,1,18,"""2026-06-07T15:16:42.000Z""","""2026-06-07T15:24:42.000Z""","""2026-06-07T15:16:42.000Z""","""2026-06-07T15:24:42.000Z"""
784,198,160,2313,,topic,completed,10,10,5,9,20,"""2026-05-07T18:31:09.000Z""","""2026-05-07T18:47:09.000Z""","""2026-05-07T18:31:09.000Z""","""2026-05-07T18:47:09.000Z"""
785,198,234,3489,,mistakes,completed,10,10,6,12,19,"""2026-05-21T21:35:56.000Z""","""2026-05-21T21:59:56.000Z""","""2026-05-21T21:35:56.000Z""","""2026-05-21T21:59:56.000Z"""
786,199,205,3029,,mistakes,completed,6,6,3,6,13,"""2026-05-16T21:17:40.000Z""","""2026-05-16T21:29:40.000Z""","""2026-05-16T21:17:40.000Z""","""2026-05-16T21:29:40.000Z"""
787,199,8,88,,weak_area,completed,9,9,6,11,19,"""2026-05-16T16:48:28.000Z""","""2026-05-16T17:09:28.000Z""","""2026-05-16T16:48:28.000Z""","""2026-05-16T17:09:28.000Z"""
788,199,237,3537,,topic,completed,6,6,1,1,11,"""2026-05-24T12:25:42.000Z""","""2026-05-24T12:40:42.000Z""","""2026-05-24T12:25:42.000Z""","""2026-05-24T12:40:42.000Z"""
789,199,53,634,,mistakes,completed,9,9,4,7,18,"""2026-05-10T16:53:00.000Z""","""2026-05-10T17:12:00.000Z""","""2026-05-10T16:53:00.000Z""","""2026-05-10T17:12:00.000Z"""
790,199,8,91,,mistakes,completed,7,7,3,5,14,"""2026-05-10T12:06:35.000Z""","""2026-05-10T12:27:35.000Z""","""2026-05-10T12:06:35.000Z""","""2026-05-10T12:27:35.000Z"""
791,199,53,634,,weak_area,completed,6,6,3,4,7,"""2026-06-04T14:19:16.000Z""","""2026-06-04T14:40:16.000Z""","""2026-06-04T14:19:16.000Z""","""2026-06-04T14:40:16.000Z"""
792,200,138,1957,,mistakes,completed,6,6,2,2,11,"""2026-05-11T18:37:05.000Z""","""2026-05-11T18:59:05.000Z""","""2026-05-11T18:37:05.000Z""","""2026-05-11T18:59:05.000Z"""
793,200,138,1965,,topic,completed,6,6,2,4,11,"""2026-04-30T17:54:03.000Z""","""2026-04-30T18:09:03.000Z""","""2026-04-30T17:54:03.000Z""","""2026-04-30T18:09:03.000Z"""
794,200,5,49,,topic,completed,8,8,4,7,17,"""2026-05-31T17:55:51.000Z""","""2026-05-31T18:11:51.000Z""","""2026-05-31T17:55:51.000Z""","""2026-05-31T18:11:51.000Z"""
795,200,138,1953,,mistakes,completed,10,10,7,14,22,"""2026-05-06T13:21:35.000Z""","""2026-05-06T13:33:35.000Z""","""2026-05-06T13:21:35.000Z""","""2026-05-06T13:33:35.000Z"""
796,201,28,334,,mixed,completed,7,7,5,12,16,"""2026-05-28T18:16:58.000Z""","""2026-05-28T18:34:58.000Z""","""2026-05-28T18:16:58.000Z""","""2026-05-28T18:34:58.000Z"""
797,201,28,328,,mistakes,completed,9,9,6,12,19,"""2026-06-12T21:12:08.000Z""","""2026-06-12T21:25:08.000Z""","""2026-06-12T21:12:08.000Z""","""2026-06-12T21:25:08.000Z"""
798,201,158,2277,,weak_area,completed,6,6,0,0,16,"""2026-05-26T17:18:34.000Z""","""2026-05-26T17:33:34.000Z""","""2026-05-26T17:18:34.000Z""","""2026-05-26T17:33:34.000Z"""
799,201,28,334,,weak_area,completed,8,8,5,12,17,"""2026-06-11T08:08:15.000Z""","""2026-06-11T08:32:15.000Z""","""2026-06-11T08:08:15.000Z""","""2026-06-11T08:32:15.000Z"""
800,205,192,2829,,mixed,completed,7,7,1,1,14,"""2026-06-02T17:08:44.000Z""","""2026-06-02T17:26:44.000Z""","""2026-06-02T17:08:44.000Z""","""2026-06-02T17:26:44.000Z"""
801,205,15,178,,mistakes,completed,8,8,3,5,17,"""2026-04-29T15:17:54.000Z""","""2026-04-29T15:31:54.000Z""","""2026-04-29T15:17:54.000Z""","""2026-04-29T15:31:54.000Z"""
802,205,120,1669,,weak_area,completed,9,9,2,5,19,"""2026-06-05T19:20:59.000Z""","""2026-06-05T19:42:59.000Z""","""2026-06-05T19:20:59.000Z""","""2026-06-05T19:42:59.000Z"""
803,205,27,322,,mixed,completed,6,6,3,7,12,"""2026-05-09T11:38:35.000Z""","""2026-05-09T11:58:35.000Z""","""2026-05-09T11:38:35.000Z""","""2026-05-09T11:58:35.000Z"""
804,205,27,316,,topic,completed,7,7,1,2,16,"""2026-06-08T12:48:30.000Z""","""2026-06-08T13:09:30.000Z""","""2026-06-08T12:48:30.000Z""","""2026-06-08T13:09:30.000Z"""
805,206,236,3529,,topic,completed,6,6,5,11,14,"""2026-05-31T12:57:25.000Z""","""2026-05-31T13:12:25.000Z""","""2026-05-31T12:57:25.000Z""","""2026-05-31T13:12:25.000Z"""
806,206,126,1765,,weak_area,completed,9,9,4,8,20,"""2026-06-01T21:04:14.000Z""","""2026-06-01T21:13:14.000Z""","""2026-06-01T21:04:14.000Z""","""2026-06-01T21:13:14.000Z"""
807,206,236,3521,,topic,completed,10,10,3,5,20,"""2026-05-29T17:13:18.000Z""","""2026-05-29T17:36:18.000Z""","""2026-05-29T17:13:18.000Z""","""2026-05-29T17:36:18.000Z"""
808,206,126,1765,,topic,completed,6,6,2,5,13,"""2026-05-06T19:39:34.000Z""","""2026-05-06T19:58:34.000Z""","""2026-05-06T19:39:34.000Z""","""2026-05-06T19:58:34.000Z"""
809,207,21,241,,topic,completed,9,9,6,12,20,"""2026-05-05T15:01:49.000Z""","""2026-05-05T15:18:49.000Z""","""2026-05-05T15:01:49.000Z""","""2026-05-05T15:18:49.000Z"""
810,207,140,1989,,topic,completed,10,10,7,14,20,"""2026-06-10T19:03:59.000Z""","""2026-06-10T19:13:59.000Z""","""2026-06-10T19:03:59.000Z""","""2026-06-10T19:13:59.000Z"""
811,207,190,2793,,weak_area,completed,7,7,4,8,16,"""2026-06-01T08:31:41.000Z""","""2026-06-01T08:40:41.000Z""","""2026-06-01T08:31:41.000Z""","""2026-06-01T08:40:41.000Z"""
812,207,190,2793,,mixed,completed,9,9,7,12,17,"""2026-06-03T21:05:06.000Z""","""2026-06-03T21:27:06.000Z""","""2026-06-03T21:05:06.000Z""","""2026-06-03T21:27:06.000Z"""
813,208,114,1569,,mixed,completed,7,7,3,8,16,"""2026-05-17T18:18:50.000Z""","""2026-05-17T18:34:50.000Z""","""2026-05-17T18:18:50.000Z""","""2026-05-17T18:34:50.000Z"""
814,208,46,550,,mixed,completed,10,10,10,16,16,"""2026-06-01T07:48:36.000Z""","""2026-06-01T08:12:36.000Z""","""2026-06-01T07:48:36.000Z""","""2026-06-01T08:12:36.000Z"""
815,208,83,1073,,weak_area,completed,6,6,5,10,13,"""2026-05-30T11:17:14.000Z""","""2026-05-30T11:39:14.000Z""","""2026-05-30T11:17:14.000Z""","""2026-05-30T11:39:14.000Z"""
816,208,16,190,,mistakes,completed,9,9,7,10,16,"""2026-04-30T11:07:45.000Z""","""2026-04-30T11:31:45.000Z""","""2026-04-30T11:07:45.000Z""","""2026-04-30T11:31:45.000Z"""
817,208,16,190,,mixed,completed,9,9,7,12,16,"""2026-05-10T08:57:41.000Z""","""2026-05-10T09:16:41.000Z""","""2026-05-10T08:57:41.000Z""","""2026-05-10T09:16:41.000Z"""
818,208,83,1073,,mistakes,completed,10,10,7,15,22,"""2026-05-07T19:14:10.000Z""","""2026-05-07T19:26:10.000Z""","""2026-05-07T19:14:10.000Z""","""2026-05-07T19:26:10.000Z"""
819,209,105,1437,,mistakes,completed,9,9,4,6,16,"""2026-05-18T21:09:57.000Z""","""2026-05-18T21:30:57.000Z""","""2026-05-18T21:09:57.000Z""","""2026-05-18T21:30:57.000Z"""
820,209,224,3329,,weak_area,completed,7,7,7,14,14,"""2026-05-18T14:32:19.000Z""","""2026-05-18T14:45:19.000Z""","""2026-05-18T14:32:19.000Z""","""2026-05-18T14:45:19.000Z"""
821,209,208,3081,,mixed,completed,7,7,7,13,13,"""2026-05-28T10:46:45.000Z""","""2026-05-28T11:01:45.000Z""","""2026-05-28T10:46:45.000Z""","""2026-05-28T11:01:45.000Z"""
822,209,224,3333,,topic,completed,8,8,7,12,15,"""2026-05-12T11:33:20.000Z""","""2026-05-12T11:48:20.000Z""","""2026-05-12T11:33:20.000Z""","""2026-05-12T11:48:20.000Z"""
823,209,224,3333,,mistakes,completed,6,6,5,10,12,"""2026-06-10T18:16:11.000Z""","""2026-06-10T18:32:11.000Z""","""2026-06-10T18:16:11.000Z""","""2026-06-10T18:32:11.000Z"""
824,209,103,1401,,mixed,completed,9,9,7,14,19,"""2026-06-07T09:41:30.000Z""","""2026-06-07T10:04:30.000Z""","""2026-06-07T09:41:30.000Z""","""2026-06-07T10:04:30.000Z"""
825,210,22,259,,topic,completed,8,8,8,15,15,"""2026-06-10T14:58:40.000Z""","""2026-06-10T15:09:40.000Z""","""2026-06-10T14:58:40.000Z""","""2026-06-10T15:09:40.000Z"""
826,210,15,172,,mistakes,completed,6,6,4,7,11,"""2026-06-02T20:02:06.000Z""","""2026-06-02T20:12:06.000Z""","""2026-06-02T20:02:06.000Z""","""2026-06-02T20:12:06.000Z"""
827,210,105,1437,,mixed,completed,8,8,5,9,15,"""2026-05-27T11:29:07.000Z""","""2026-05-27T11:40:07.000Z""","""2026-05-27T11:29:07.000Z""","""2026-05-27T11:40:07.000Z"""
828,210,160,2313,,mixed,completed,10,10,7,13,20,"""2026-05-15T17:48:10.000Z""","""2026-05-15T17:59:10.000Z""","""2026-05-15T17:48:10.000Z""","""2026-05-15T17:59:10.000Z"""
829,210,44,526,,weak_area,completed,7,7,4,8,15,"""2026-05-28T19:11:51.000Z""","""2026-05-28T19:35:51.000Z""","""2026-05-28T19:11:51.000Z""","""2026-05-28T19:35:51.000Z"""
830,211,22,259,,topic,completed,8,8,5,9,15,"""2026-05-23T13:37:49.000Z""","""2026-05-23T13:48:49.000Z""","""2026-05-23T13:37:49.000Z""","""2026-05-23T13:48:49.000Z"""
831,211,165,2389,,topic,completed,8,8,7,17,20,"""2026-05-31T08:56:48.000Z""","""2026-05-31T09:05:48.000Z""","""2026-05-31T08:56:48.000Z""","""2026-05-31T09:05:48.000Z"""
832,211,114,1577,,mistakes,completed,7,7,2,3,12,"""2026-06-03T09:31:47.000Z""","""2026-06-03T09:51:47.000Z""","""2026-06-03T09:31:47.000Z""","""2026-06-03T09:51:47.000Z"""
833,211,114,1577,,weak_area,completed,6,6,1,2,13,"""2026-06-04T10:44:14.000Z""","""2026-06-04T11:07:14.000Z""","""2026-06-04T10:44:14.000Z""","""2026-06-04T11:07:14.000Z"""
834,211,22,262,,mixed,completed,8,8,7,15,17,"""2026-06-08T10:51:09.000Z""","""2026-06-08T11:10:09.000Z""","""2026-06-08T10:51:09.000Z""","""2026-06-08T11:10:09.000Z"""
835,212,126,1765,,mistakes,completed,8,8,5,10,17,"""2026-06-03T09:38:06.000Z""","""2026-06-03T09:49:06.000Z""","""2026-06-03T09:38:06.000Z""","""2026-06-03T09:49:06.000Z"""
836,212,80,1025,,weak_area,completed,8,8,3,6,16,"""2026-06-04T08:54:18.000Z""","""2026-06-04T09:14:18.000Z""","""2026-06-04T08:54:18.000Z""","""2026-06-04T09:14:18.000Z"""
837,212,31,364,,mixed,completed,8,8,6,14,19,"""2026-06-05T19:23:45.000Z""","""2026-06-05T19:47:45.000Z""","""2026-06-05T19:23:45.000Z""","""2026-06-05T19:47:45.000Z"""
838,212,120,1677,,topic,completed,9,9,4,8,18,"""2026-05-24T18:13:46.000Z""","""2026-05-24T18:34:46.000Z""","""2026-05-24T18:13:46.000Z""","""2026-05-24T18:34:46.000Z"""
839,212,236,3521,,mixed,completed,8,8,6,14,20,"""2026-05-23T21:09:08.000Z""","""2026-05-23T21:22:08.000Z""","""2026-05-23T21:09:08.000Z""","""2026-05-23T21:22:08.000Z"""
840,213,58,685,,mixed,completed,9,9,8,15,17,"""2026-05-20T17:15:51.000Z""","""2026-05-20T17:35:51.000Z""","""2026-05-20T17:15:51.000Z""","""2026-05-20T17:35:51.000Z"""
841,213,158,2277,,mixed,completed,8,8,5,11,20,"""2026-06-02T20:37:44.000Z""","""2026-06-02T20:55:44.000Z""","""2026-06-02T20:37:44.000Z""","""2026-06-02T20:55:44.000Z"""
842,213,171,2485,,topic,completed,7,7,4,7,13,"""2026-06-02T16:11:56.000Z""","""2026-06-02T16:33:56.000Z""","""2026-06-02T16:11:56.000Z""","""2026-06-02T16:33:56.000Z"""
843,213,158,2277,,weak_area,completed,8,8,5,11,17,"""2026-04-30T16:57:55.000Z""","""2026-04-30T17:09:55.000Z""","""2026-04-30T16:57:55.000Z""","""2026-04-30T17:09:55.000Z"""
844,214,20,232,,mixed,completed,6,6,2,4,15,"""2026-05-20T17:07:00.000Z""","""2026-05-20T17:21:00.000Z""","""2026-05-20T17:07:00.000Z""","""2026-05-20T17:21:00.000Z"""
845,214,220,3277,,mistakes,completed,8,8,4,8,17,"""2026-05-05T08:50:12.000Z""","""2026-05-05T09:00:12.000Z""","""2026-05-05T08:50:12.000Z""","""2026-05-05T09:00:12.000Z"""
846,214,63,761,,mixed,completed,10,10,4,8,21,"""2026-05-30T08:19:40.000Z""","""2026-05-30T08:38:40.000Z""","""2026-05-30T08:19:40.000Z""","""2026-05-30T08:38:40.000Z"""
847,214,33,385,,topic,completed,8,8,4,8,16,"""2026-05-17T14:59:41.000Z""","""2026-05-17T15:12:41.000Z""","""2026-05-17T14:59:41.000Z""","""2026-05-17T15:12:41.000Z"""
848,215,205,3025,,weak_area,completed,8,8,2,4,19,"""2026-06-10T13:41:49.000Z""","""2026-06-10T14:00:49.000Z""","""2026-06-10T13:41:49.000Z""","""2026-06-10T14:00:49.000Z"""
849,215,48,571,,topic,completed,7,7,6,11,13,"""2026-04-28T12:18:32.000Z""","""2026-04-28T12:42:32.000Z""","""2026-04-28T12:18:32.000Z""","""2026-04-28T12:42:32.000Z"""
850,215,10,109,,topic,completed,8,8,6,10,14,"""2026-05-27T13:39:14.000Z""","""2026-05-27T14:02:14.000Z""","""2026-05-27T13:39:14.000Z""","""2026-05-27T14:02:14.000Z"""
851,215,28,325,,topic,completed,9,9,5,8,19,"""2026-06-09T21:11:10.000Z""","""2026-06-09T21:20:10.000Z""","""2026-06-09T21:11:10.000Z""","""2026-06-09T21:20:10.000Z"""
852,215,58,685,,mistakes,completed,7,7,5,8,14,"""2026-05-28T20:22:03.000Z""","""2026-05-28T20:36:03.000Z""","""2026-05-28T20:22:03.000Z""","""2026-05-28T20:36:03.000Z"""
853,216,159,2297,,topic,completed,6,6,2,3,11,"""2026-06-02T07:59:24.000Z""","""2026-06-02T08:12:24.000Z""","""2026-06-02T07:59:24.000Z""","""2026-06-02T08:12:24.000Z"""
854,216,34,397,,mistakes,completed,9,9,3,6,16,"""2026-06-03T10:23:57.000Z""","""2026-06-03T10:38:57.000Z""","""2026-06-03T10:23:57.000Z""","""2026-06-03T10:38:57.000Z"""
855,216,162,2337,,topic,completed,8,8,2,3,19,"""2026-06-04T19:23:59.000Z""","""2026-06-04T19:41:59.000Z""","""2026-06-04T19:23:59.000Z""","""2026-06-04T19:41:59.000Z"""
856,216,34,400,,mixed,completed,6,6,4,6,11,"""2026-06-06T11:19:16.000Z""","""2026-06-06T11:27:16.000Z""","""2026-06-06T11:19:16.000Z""","""2026-06-06T11:27:16.000Z"""
857,216,162,2337,,weak_area,completed,6,6,2,3,12,"""2026-06-06T11:50:17.000Z""","""2026-06-06T12:02:17.000Z""","""2026-06-06T11:50:17.000Z""","""2026-06-06T12:02:17.000Z"""
858,217,32,379,,mistakes,completed,8,8,6,15,20,"""2026-05-02T12:51:06.000Z""","""2026-05-02T13:01:06.000Z""","""2026-05-02T12:51:06.000Z""","""2026-05-02T13:01:06.000Z"""
859,217,5,55,,mixed,completed,7,7,3,7,17,"""2026-05-29T20:26:02.000Z""","""2026-05-29T20:36:02.000Z""","""2026-05-29T20:26:02.000Z""","""2026-05-29T20:36:02.000Z"""
860,217,121,1681,,weak_area,completed,6,6,3,5,13,"""2026-05-07T15:52:40.000Z""","""2026-05-07T16:07:40.000Z""","""2026-05-07T15:52:40.000Z""","""2026-05-07T16:07:40.000Z"""
